text,label
Chủ nhật cửa hàng mở cửa không,store_info
mình nên học gì để kiếm tiền thêm,else
shop có bán áo thun bé gái hồng không,product
hi,store_info
bạn có biết cách làm trà sữa trân châu không,else
xin chào shop có sell đồ thể thao không,store_info
hàng lỗi đổi qua bưu điện được hok,terms
Sản phẩm có được giao tận nơi không,terms
áo thun Uniqlo bé gái đen còn hàng không,product
Hôm nay mình nên đi chơi chỗ nào gần,else
you like chơi game gì nhất,else
quần jean Levi’s bé xanh còn size XL không,product
bạn có biết cách chăm sóc tóc không,else
sản phẩm áo thun puma nam đen còn available không shop,product
bạn biết cách làm bánh ngọt không cần lò không,else
Hàng lỗi có được đổi qua số điện thoại không,terms
hi shop có gần công viên không,store_info
Hàng lỗi có được đổi qua ứng dụng không,terms
áo thun bé gái hồng còn hàng không bro,product
áo thun Nike bé trai trắng còn size L không,product
Áo thun Nike bé trai đỏ còn size M không,product
shop có chấp nhận đổi qua zalo không shop,terms
tôi có thể qua momo khi nhận hàng không shop,terms
shop có bán áo thun nữ trắng size m không,product
hi shop có gần bến xe Hà Đông không,store_info
hôm nay mình nên nghe music gì vui,else
Cửa hàng có bán đồ phong cách công sở không,store_info
Shop có bán quần jean Levi’s bé xanh size M không,product
áo khoác phao nữ hồng nhạt còn size m hok,product
Sản phẩm áo sơ mi H&M bé trai đen còn hàng không shop,product
cửa hàng có gần thư viện không,store_info
Shop có bán áo thun Nike nam trắng size L không,product
quần palazzo Zara đen trắng còn size M không,product
Mình nên xem phim gì tối nay cho vui,else
quần suông H&M hồng còn hàng không bro,product
quần jogger nam hồng còn hàng không bro,product
Hôm nay mình nên đi đâu cho gần,else
bạn có biết cách làm đồ chơi không,else
quần âu nam xanh navy có size xl hok,product
cửa hàng nằm chỗ nào,store_info
bạn biết cách làm bánh flan không,else
bạn có biết cách làm đồ handmade không,else
shop có chấp nhận đổi qua email không,terms
áo sơ mi Zara nam trắng còn size L không,product
áo khoác nữ xanh còn stock không,product
bạn thích ăn phở hay bún,else
Mình nên watch phim gì để funny tối nay,else
tôi có thể get discount nếu mua combo không shop,terms
you like ăn sushi hay phở hơn,else
áo khoác nữ Zara hồng pastel còn size S không,product
bạn có biết cách chăm sóc cây không,else
Sản phẩm áo thun Nike nam đỏ còn hàng không shop,product
How to đổi hàng nếu size không vừa shop,terms
Sản phẩm có bảo hành chính hãng không,terms
mình nên mua giày hãng nào,else
mình nên làm gì để vui vẻ hơn,else
áo sơ mi Zara nữ xanh nhạt còn size L không,product
bạn thích ăn kem hay bánh ngọt,else
hôm nay đi đâu cho rẻ mà chill,else
Tôi muốn mua quần suông H&M đen size XL,product
áo thun Puma nam trắng logo xanh còn size M không,product
hôm nay mình nên đi ngủ sớm không,else
Áo thun Puma đen có size XL không,product
Váy bé gái Uniqlo hoa nhí còn size XL không,product
bạn recommend món tráng miệng nào ngon,else
Chào shop có gần nhà văn hóa không,store_info
Cửa hàng có số hotline nào để gọi không,store_info
Shop có bán quần jogger Adidas nam đen size XL không,product
mua online có hỗ trợ đổi trả hok,terms
làm sao để lấy refund nếu hàng lỗi nhỏ shop,terms
Cửa hàng có bán đồ phong cách cá tính không,store_info
bạn biết cách làm bánh cupcake không,else
Cửa hàng có bán đồ phong cách học sinh không,store_info
Shop có bán váy bé gái Uniqlo hoa nhí size S không,product
mình nên làm gì để khỏe mạnh hơn,else
Giao hàng có hỗ trợ giao qua ứng dụng GrabExpress không,terms
hàng lỗi có được gửi lại qua grab hok,terms
quần jogger nam đen còn hàng không bro,product
shop có bán áo polo nam trắng không,product
cửa hàng có gần cầu vượt hok,store_info
Tôi muốn mua áo thun Puma nam đen logo hồng size S,product
you nghĩ mình nên buy gì cho bạn,else
áo sơ mi H&M bé trai xanh còn size L không,product
cửa hàng mở tối hok,store_info
cửa hàng có ở gần đường Láng không,store_info
tôi muốn mua áo khoác nữ hồng size m,product
cửa hàng có gần khu vực Ứng Hòa không,store_info
Đổi hàng có cần giữ nguyên tem không,terms
bạn thích chơi game hành động hay chiến thuật,else
Quần suông nữ Uniqlo xanh nhạt còn size L không,product
mình nên đi chơi với ai hôm nay,else
Cửa hàng có bán đồ phong cách unisex không,store_info
cửa hàng có hỗ trợ giao hàng qua Grab không,store_info
shop có bán áo polo nam xanh không,product
Tôi muốn mua quần jogger Adidas nam trắng size M,product
how to làm đồ chơi cho bé tại nhà,else
shop có chấp nhận đổi qua Instagram không,terms
email cửa hàng là gì vậy,store_info
shop có bán quần tây xanh size xl không,product
you nghĩ mình nên learn gì cho cool,else
cửa hàng có bán đồ giá rẻ cho sinh viên hok,store_info
Quần palazzo nữ H&M xanh còn size S không,product
bạn có thích ăn đồ ngọt không,else
Giao hàng có hỗ trợ giao qua ứng dụng Tiktok Shop không,terms
tôi muốn mua áo thun nữ đen logo cam size xl,product
xin chào shop có hỗ trợ qua tiki không,store_info
Mua hàng online có được kiểm tra trước không,terms
Mình nên eat gì để fit hơn hôm nay,else
cửa hàng gần công viên hok,store_info
shop có ship qua Viettel Money không,terms
xin chào shop có sell đồ phong cách teen không,store_info
cửa hàng có gần khu vực Hoàng Mai không,store_info
hôm nay ăn gì cho ngon zẻ,else
Hàng lỗi có được hoàn tiền qua momo không,terms
áo sơ mi Zara nữ xanh còn size L không,product
tôi muốn mua quần jogger nam đen size l,product
mình nên wear gì hôm nay nhỉ,else
mua nhiều có giảm giá hok,terms
quần suông Uniqlo xanh còn hàng không bro,product
Chính sách đổi trả có áp dụng cho hàng tồn không,terms
sản phẩm áo sơ mi nữ xanh còn available không shop,product
bạn thích trà hay nước ngọt,else
ship hàng có giao buổi tối hok,terms
áo sơ mi nam Zara xanh navy còn size S không,product
áo thun bé gái hồng có chữ còn size m hok,product
cửa hàng chủ nhật nghỉ hok,store_info
shop có chấp nhận đổi qua zalo không,terms
cửa hàng mở buổi trưa hok,store_info
áo sơ mi Zara nữ xanh nhạt còn size S không,product
Hàng lỗi có được đổi qua zalo không,terms
cửa hàng có bán đồ mùa đông hok,store_info
shop có refund qua thẻ nếu không đúng không,terms
áo khoác Zara nữ xanh còn stock không,product
mình nên làm gì để vui cuối tuần,else
bạn có biết cách làm tóc xoăn không,else
Shop có bán quần jogger Adidas nam xanh size XL không,product
bạn biết cách làm bánh mì trứng không,else
Mình nên eat gì để healthy hơn,else
áo sơ mi Zara nam đen còn hàng không,product
Áo khoác Uniqlo phao hồng còn size L không,product
áo thun nam xanh đậm adidas còn size s hok,product
mình nên học gì để giỏi hơn,else
Shop có bán áo thun Nike bé trai đỏ size L không,product
áo thun nam Puma trắng logo xanh còn size L không,product
áo polo Lacoste nam trắng còn stock không bro,product
mình nên nghe nhạc gì cho chill,else
Mình nên học gì để giỏi hơn,else
Quy định đổi trả hàng như thế nào,terms
áo polo nam màu đỏ có hok,product
quần jogger bé Gap hồng còn size L không,product
hi shop có bán đồ phong cách Nhật không,store_info
Đổi hàng có cần giữ nguyên bao bì không,terms
Sản phẩm áo sơ mi Zara nữ trắng còn available không shop,product
Sản phẩm áo polo Ralph Lauren nam đen còn available không shop,product
bạn recommend quán cà phê nào chill,else
Quần palazzo Zara đen còn size XL không,product
bạn know cách làm đồ uống nóng không,else
tôi muốn mua váy bé gái hồng size m,product
Hôm nay mình nên do gì để relax,else
tôi có thể bằng cash khi nhận hàng không,terms
mình nên làm gì để tập trung học,else
tôi muốn mua quần jeans,product
Hello shop có gần trung tâm thương mại không,store_info
quần suông đen còn available không bro,product
hi shop có bán đồ phong cách công sở không,store_info
Shop có bán áo sơ mi Zara nam xanh size XL không,product
xin chào shop có sell đồ phong cách thể thao không,store_info
mình nên làm gì để đỡ căng thẳng,else
Shop có bán áo sơ mi Zara nam navy size M không,product
Shop có bán quần palazzo H&M xanh đậm size L không,product
Mình nên listen gì để chill tối nay,else
tôi muốn mua váy bé gái xanh size l,product
bạn biết cách làm slime cho bé không,else
Hàng lỗi có được đổi qua cửa hàng khác không,terms
Giao hàng có hỗ trợ giao qua ứng dụng VinID không,terms
Hôm nay mình nên watch phim gì cho vui,else
tôi muốn mua áo thun nam trắng size l,product
hôm nay mình nên watch video gì,else
Sản phẩm váy bé gái Carter’s xanh còn hàng không shop,product
mua hàng có được gửi tặng hok,terms
cửa hàng có gần khu vực Thường Tín không,store_info
Quần suông H&M xanh còn size S không,product
tôi có thể đổi hàng qua Instagram không shop,terms
Bạn có biết cách phối đồ đẹp không,else
áo thun GAP nam trắng xanh còn size M không,product
quần tây Hugo Boss đen price how much,product
Sản phẩm quần jean Levi’s bé xanh còn hàng không shop,product
Hello shop ở Nguyễn Trãi đúng không,store_info
Đổi hàng có cần chụp ảnh lỗi không,terms
cửa hàng có gần khu vực Sơn Tây không,store_info
bạn có biết cách làm sinh tố không,else
Áo thun bé gái H&M hồng còn size M không,product
Chào shop có gần trung tâm thương mại không,store_info
Hello shop có gần khu dân cư không,store_info
hi shop có bán đồ phong cách Nhật không,store_info
hôm nay đi đâu cho gần mà cool,else
Áo thun Puma nữ đen logo cam còn size XL không,product
Chào shop có gần siêu thị không,store_info
tôi có thể đổi hàng qua zalo không shop,terms
bạn biết cách làm đồ uống nóng không,else
Shop có bán quần palazzo H&M trắng size M không,product
Áo thun Uniqlo nam trắng còn size L không,product
mình nên học gì để kiếm tiền nhanh,else
quần suông xanh còn hàng không bro,product
mình nên học gì để phát triển kỹ năng,else
hôm nay mình nên nghe gì để vui,else
Shop có bán quần palazzo Zara đen size S không,product
Change hàng có need chụp ảnh không shop,terms
Mua hàng có được tích điểm không vậy,terms
bạn thích ăn phở hay bún bò,else
Chào shop có gần trường đại học không,store_info
hôm nay đi đâu cho cool nhỉ,else
áo thun GAP nam trắng xanh còn hàng không bro,product
Cửa hàng có bán đồ phong cách streetwear không,store_info
Hôm nay mình nên ăn gì để đỡ đói,else
Mình nên mua quà gì cho bạn thân,else
shop có bán áo sơ mi nam navy size m không,product
bạn biết cách làm bánh ngọt không,else
áo thun Uniqlo bé gái hồng còn size XL không,product
Tôi muốn mua áo khoác Uniqlo phao trắng size XL,product
shop có giảm giá khi mua sỉ không,terms
How fast để hoàn tiền nếu lỗi shop,terms
Cửa hàng có gần khu vực Đống Đa không,store_info
Tôi muốn mua áo khoác Levi’s denim nữ size M,product
áo khoác Levi’s nữ hồng còn stock không,product
shop có bán áo thun bé trai đỏ size l không,product
Bạn có biết cách học nấu ăn không,else
Hello shop có support qua facebook không,store_info
Giao hàng có hỗ trợ giao qua Lalamove không,terms
Chính sách hoàn tiền có áp dụng cho hàng lỗi nhỏ không,terms
xin chào shop có hỗ trợ qua Viettel Post không,store_info
áo thun bé gái đen còn hàng không,product
Áo khoác Uniqlo phao hồng còn size M không,product
cửa hàng có bán đồ nam nhiều hok,store_info
áo khoác nam xanh rêu nylon còn size xl hok,product
quần palazzo nữ H&M xanh đậm có dây không,product
mua online có được kiểm hàng trước hok,terms
hôm nay đi đâu cho mát mẻ,else
Chào shop có gần bến xe không,store_info
Hôm nay mình nên watch gì để relax,else
Cửa hàng có bán đồ phong cách đơn giản không,store_info
Áo khoác Uniqlo phao hồng còn size S không,product
shop có bán áo thun bé trai xanh size xl không,product
cửa hàng có gần siêu thị không,store_info
Shop có bán áo khoác Zara nam đen size M không,product
Quần jean bé Levi's xanh còn size M không,product
Mua hàng có được giảm giá khi trả thẻ không,terms
shop có bán quần jogger nam đen size xl không,product
áo khoác bomber nữ hồng có sẵn hok,product
sản phẩm áo khoác denim nam còn stock không shop,product
cửa hàng có bán đồ phong cách vintage hok,store_info
cửa hàng có bán đồ phong cách boho hok,store_info
Tôi muốn mua áo khoác Levi’s nam đen size XL,product
bạn biết cách làm đồ ăn vặt hok,else
Áo khoác Adidas nam vàng còn size M không,product
quần jogger Gap bé pink còn size XL không,product
làm sao để lấy discount nếu giới thiệu bạn shop,terms
hôm nay ăn gì để ngon miệng nhỉ,else
hi shop có bán đồ phong cách vintage không,store_info
shop có free ship cho đơn trên 500k không,terms
Áo sơ mi nam xanh navy có size L không,product
mình nên học gì để giỏi tiếng hàn,else
Hello shop có gần khu công nghiệp không,store_info
Cửa hàng có gần công viên Thống Nhất không,store_info
mình nên học gì để thư giãn,else
Mua hàng có được bảo hành bao lâu,terms
Chính sách hoàn tiền có nhanh không,terms
Chào shop có gần nhà ga không,store_info
áo thun bé trai Nike trắng GOAL còn size L không,product
mua hàng có được đổi màu hok,terms
xin chào shop open mấy giờ vậy,store_info
Ship qua J&T có nhanh không shop,terms
Thanh toán trước có được giảm giá không,terms
Chính sách đổi trả có áp dụng cho hàng lỗi không,terms
shop có chấp nhận đổi hàng qua mail không,terms
hôm nay mình nên nghe podcast nào,else
đổi hàng có cần lý do hok,terms
hàng hỏng đổi ngay tại chỗ được hok,terms
Ship qua Shopee có fast không shop,terms
Áo trễ vai hoa nữ còn hàng không,product
xin chào shop có hỗ trợ qua Gojek không,store_info
Hôm nay mình nên eat gì cho ngon,else
bạn có like ăn spicy food không,else
bạn like chơi bóng đá hay cầu lông,else
shop có bán áo khoác nữ trắng size m không,product
Cửa hàng có chi nhánh khác không,store_info
Hàng lỗi có được đổi qua bưu điện không,terms
áo thun Puma nữ đen còn size XL không,product
áo khoác Adidas nữ hồng còn size XL không,product
Ship qua Viettel Post bao lâu thì tới,terms
hôm nay đi đâu cho rẻ mà vui,else
đổi hàng có cần nguyên tem hok,terms
you like ăn bún bò hay phở hơn,else
cửa hàng có gần khu vực Bắc Từ Liêm không,store_info
bạn recommend món ăn nào cheap,else
bạn biết cách làm bánh ngọt đơn giản không,else
Áo thun nam Nike xanh đậm còn size L không,product
Chào shop có gần nhà ga không,store_info
shop có bán váy bé gái đen size l không,product
áo sơ mi bé trai Uniqlo trắng đen còn size S không,product
hàng lỗi đổi trong bao lâu,terms
tôi muốn mua váy bé gái trắng size s,product
you like nghe music cổ điển không,else
áo khoác Adidas nữ pink còn size XL không,product
váy hoa nhí bé gái Uniqlo còn size L không,product
Mua online có được đổi màu khác không,terms
Đổi hàng có mất phí không,terms
Chính sách bảo hành áp dụng cho đồ sale không,terms
hi shop có bán đồ phong cách Nhật không,store_info
có thể đổi hàng nếu không đúng size shop,terms
bạn thích ăn cơm rang hay phở,else
quần jean Levi’s bé xanh đậm còn hàng không,product
cửa hàng có ở sài gòn hok,store_info
hôm nay mình nên nghe music gì vui vẻ,else
Quần suông Uniqlo xanh còn size L không,product
cửa hàng có bán đồ thể thao nữ hok,store_info
Áo khoác Adidas nam vàng còn size L không,product
áo khoác jeans nữ Zara xanh nhạt giá bao nhiêu,product
Tôi muốn mua áo khoác Zara nữ xanh size XL,product
áo sơ mi H&M bé trai navy còn size L không,product
áo thun Puma nam đen logo trắng còn không,product
cửa hàng có gần nhà ga không,store_info
có sản phẩm nào của hãng zara không,product
có áo khoác của hãng zara không,product
có áo polo nào thuộc hãng Lacoste không,product
sản phẩm này có những size nào,product
áo này có những size nào,product
thời tiết hôm nay thế nào,else
hôm nay tôi nên ăn gì,else
hôm nay là ngày mấy,else
hôm nay là thứ mấy,else
shop có người yêu chưa,else
